movie_url,movie_id,year,released,rating,director,writer,star,country,budget,budget currency,budget value,gross,gross currency,gross value,company,runtime
http://www.imdb.com/title/tt0816692/?ref_=adv_li_tt,tt0816692,2014,"November 7, 2014 (United States)",PG-13,Christopher Nolan,Jonathan Nolan,Matthew McConaughey,United States,"$165,000,000 (estimated)",$,165000000.0,"$701,729,206",$,701729206.0,Paramount Pictures,
http://www.imdb.com/title/tt2582802/?ref_=adv_li_tt,tt2582802,2014,"October 15, 2014 (Philippines)",R,Damien Chazelle,Damien Chazelle,Miles Teller,United States,"$3,300,000 (estimated)",$,3300000.0,"$49,396,747",$,49396747.0,Bold Films,
http://www.imdb.com/title/tt2084970/?ref_=adv_li_tt,tt2084970,2014,"December 25, 2014 (United States)",PG-13,Morten Tyldum,Graham Moore,Benedict Cumberbatch,United Kingdom,"$14,000,000 (estimated)",$,14000000.0,"$233,555,708",$,233555708.0,Black Bear Pictures,
http://www.imdb.com/title/tt2015381/?ref_=adv_li_tt,tt2015381,2014,"August 1, 2014 (United States)",PG-13,James Gunn,James Gunn,Chris Pratt,United States,"$170,000,000 (estimated)",$,170000000.0,"$773,350,147",$,773350147.0,Marvel Studios,
http://www.imdb.com/title/tt0470752/?ref_=adv_li_tt,tt0470752,2014,"April 24, 2015 (United States)",R,Alex Garland,Alex Garland,Alicia Vikander,United Kingdom,"$15,000,000 (estimated)",$,15000000.0,"$36,869,414",$,36869414.0,A24,
http://www.imdb.com/title/tt2267998/?ref_=adv_li_tt,tt2267998,2014,"October 3, 2014 (United States)",R,David Fincher,Gillian Flynn,Ben Affleck,United States,"$61,000,000 (estimated)",$,61000000.0,"$369,330,363",$,369330363.0,Twentieth Century Fox,
http://www.imdb.com/title/tt2872718/?ref_=adv_li_tt,tt2872718,2014,"October 31, 2014 (United States)",R,Dan Gilroy,Dan Gilroy,Jake Gyllenhaal,United States,"$8,500,000 (estimated)",$,8500000.0,"$47,398,992",$,47398992.0,Bold Films,
http://www.imdb.com/title/tt2802144/?ref_=adv_li_tt,tt2802144,2014,"February 13, 2015 (United States)",R,Matthew Vaughn,Jane Goldman,Colin Firth,United Kingdom,"$81,000,000 (estimated)",$,81000000.0,"$414,351,546",$,414351546.0,Twentieth Century Fox,
http://www.imdb.com/title/tt3416742/?ref_=adv_li_tt,tt3416742,2014,"February 13, 2015 (United States)",R,Jemaine Clement,Jemaine Clement,Jemaine Clement,New Zealand,"$1,600,000 (estimated)",$,1600000.0,"$7,253,160",$,7253160.0,Unison Films,
http://www.imdb.com/title/tt2278388/?ref_=adv_li_tt,tt2278388,2014,"March 28, 2014 (United States)",R,Wes Anderson,Stefan Zweig,Ralph Fiennes,United States,"$25,000,000 (estimated)",$,25000000.0,"$173,082,189",$,173082189.0,Fox Searchlight Pictures,
http://www.imdb.com/title/tt1872181/?ref_=adv_li_tt,tt1872181,2014,"May 2, 2014 (United States)",PG-13,Marc Webb,Alex Kurtzman,Andrew Garfield,United States,"$200,000,000 (estimated)",$,200000000.0,"$708,982,323",$,708982323.0,Marvel Enterprises,
http://www.imdb.com/title/tt2911666/?ref_=adv_li_tt,tt2911666,2014,"October 24, 2014 (United States)",R,Chad Stahelski,Derek Kolstad,Keanu Reeves,United States,"$20,000,000 (estimated)",$,20000000.0,"$86,081,711",$,86081711.0,Summit Entertainment,
http://www.imdb.com/title/tt1840309/?ref_=adv_li_tt,tt1840309,2014,"March 21, 2014 (United States)",PG-13,Neil Burger,Evan Daugherty,Shailene Woodley,United States,"$85,000,000 (estimated)",$,85000000.0,"$288,885,818",$,288885818.0,Summit Entertainment,
http://www.imdb.com/title/tt1631867/?ref_=adv_li_tt,tt1631867,2014,"June 6, 2014 (United States)",PG-13,Doug Liman,Christopher McQuarrie,Tom Cruise,United States,"$178,000,000 (estimated)",$,178000000.0,"$370,541,256",$,370541256.0,Warner Bros.,
http://www.imdb.com/title/tt1790864/?ref_=adv_li_tt,tt1790864,2014,"September 19, 2014 (United States)",PG-13,Wes Ball,Noah Oppenheim,Dylan O'Brien,United States,"$34,000,000 (estimated)",$,34000000.0,"$348,319,861",$,348319861.0,Twentieth Century Fox,
http://www.imdb.com/title/tt0455944/?ref_=adv_li_tt,tt0455944,2014,"September 26, 2014 (United States)",R,Antoine Fuqua,Richard Wenk,Denzel Washington,United States,"$55,000,000 (estimated)",$,55000000.0,"$192,330,738",$,192330738.0,Columbia Pictures,
http://www.imdb.com/title/tt2713180/?ref_=adv_li_tt,tt2713180,2014,"October 17, 2014 (United States)",R,David Ayer,David Ayer,Brad Pitt,United States,"$68,000,000 (estimated)",$,68000000.0,"$211,822,697",$,211822697.0,Columbia Pictures,
http://www.imdb.com/title/tt1843866/?ref_=adv_li_tt,tt1843866,2014,"April 4, 2014 (United States)",PG-13,Anthony Russo,Christopher Markus,Chris Evans,United States,"$170,000,000 (estimated)",$,170000000.0,"$714,421,503",$,714421503.0,Marvel Entertainment,
http://www.imdb.com/title/tt1528100/?ref_=adv_li_tt,tt1528100,2014,"December 12, 2014 (United States)",PG-13,Ridley Scott,Adam Cooper,Christian Bale,United Kingdom,"$140,000,000 (estimated)",$,140000000.0,"$268,175,631",$,268175631.0,Chernin Entertainment,
